User-ID,ISBN,Book-Rating
225763,0316781142,7
225763,0316969443,10
225763,0316602906,7
225763,0316969680,8
225763,0316777722,7
225763,0316693006,6
225763,0316693235,9
225763,0316789089,9
225763,0316182540,8
225763,0671027387,7
225763,0316666009,7
225763,0446611212,6
225763,0385486804,7
225763,0786881852,5
225763,0312243022,7
225763,0385484518,8
225763,0449907481,10
225763,0449003795,6
225763,0345369947,10
225763,0553296981,7
225763,034538475X,9
225763,0345337662,9
225763,0804111359,7
225763,0345446860,8
225763,0345351525,9
225763,0345313860,7
225763,0679735771,7
225763,0375702709,8
225763,0679731148,7
225763,0679745203,7
225763,0375725784,6
225763,0375703861,7
225763,037570504X,7
225763,067976402X,8
225763,0679751521,7
225763,140003065X,7
225763,0375707972,7
225763,0060959037,9
225763,0385505833,5
225763,0743225406,8
225763,038550120X,6
225763,0385335881,7
225763,0312282990,8
225763,038082101X,8
225763,0743211383,7
225763,0385335830,6
225763,0385336179,8
225763,0440224624,9
225763,0671793489,7
225763,0060934417,7
225763,0140244824,8
225763,080410753X,7
225763,0375506039,8
225763,0060096195,8
225763,0441569595,7
225763,0440235162,8
225763,0440220602,6
225763,044023722X,8
225763,0440224764,7
225763,0440223202,5
225763,0440226430,8
225763,0440236703,7
225763,0440235596,8
225763,0440206154,9
225763,0446364193,8
225763,0446606189,9
225763,0446612545,9
225763,0446607657,8
225763,0446605484,8
225763,0446609404,6
225763,0446608815,8
225763,0446612790,8
225763,0449212602,6
225763,0452269571,8
225763,0553279556,10
225763,0553280368,8
225763,0553280341,8
225763,0553284789,8
225763,0553271636,9
225763,0449219364,9
225763,0449221512,7
225763,0449221482,8
225763,0345443284,8
225763,0446531332,8
225763,0446611867,9
225763,0142001740,8
225763,0671042858,9
225763,0671727796,6
225763,0743411250,8
225763,0440221471,8
225763,0743457358,7
225763,0743467523,9
225763,0743436210,8
225763,0671867113,7
225763,0312995423,7
225763,0671004573,7
225763,0385504209,7
225763,074343627X,7
225763,0671028375,9
225763,0151008116,8
225763,0743211375,8
225763,0743203631,9
225763,0385722206,8
225763,0743237188,8
225763,0375412824,7
225763,0671014196,5
225763,0312278586,7
225763,0671003755,8
225763,0671038184,8
225763,0312980159,9
225763,0743418204,10
225763,0385493800,8
225763,080411868X,10
225763,0767905180,7
225763,1573227331,8
225763,0345370775,7
225763,0786868716,7
226965,037570504X,9
226965,0060987529,8
226965,0060987103,9
226965,0385490992,10
226965,0670880728,10
226965,0446605239,10
226965,0446672211,9
226965,0446606189,8
226965,0060392452,9
226965,0671021001,8
226965,0060987561,8
226965,0142000205,9
226965,0142001805,8
226965,014023313X,8
226965,0142004235,8
226965,014028009X,8
226965,014100018X,9
226965,0140177396,8
226965,014029628X,9
226965,0140298479,8
226965,0142001430,8
226965,0140293248,8
226965,0345444884,8
226965,0449907481,7
226965,0449003795,6
226965,0345313860,8
226965,0446364193,7
226965,0804111359,8
226965,0345369947,6
226965,0345351525,9
226965,0452260116,10
226965,0553280368,9
226965,0553279912,10
226965,0345339711,8
226965,0345339703,10
226965,0345339738,10
226965,0345413350,9
226965,0345339681,9
226965,0345348036,9
226965,0345342968,10
226965,0553296981,8
226965,0345446860,8
226965,038549081X,7
226965,038572179X,7
226965,0385492081,5
226965,0385486804,9
226965,0671727796,8
226965,0385721420,7
226965,0553284789,9
226965,0385479565,8
226965,0385722206,8
226965,038542017X,6
226965,0385720106,6
226965,0425172546,8
226965,0425154092,9
226965,0425182908,8
226965,0425192725,7
226965,0425180638,7
226965,0425182878,9
226965,0425152251,7
226965,0425162443,9
226965,0425143325,7
226965,042516098X,8
226965,0425163407,8
226965,0671041789,8
226965,0440234743,10
226965,059035342X,7
226965,0439139600,8
226965,0439064872,8
226965,0439136369,10
226965,043936213X,10
226965,0553579606,9
226965,0671042858,10
226965,0380813815,8
226965,0385336179,8
226965,0440224675,7
226965,0440241073,7
226965,0440220602,7
226965,0440235596,7
226965,0440206154,8
226965,0440213525,7
226965,0440224764,7
226965,0440235162,9
226965,0440223202,7
226965,0440236703,7
226965,0440224624,8
226965,1573225789,7
226965,044651652X,10
226965,0446601241,8
226965,0446679593,8
226965,0446670111,8
226965,0446612545,8
226965,0446670251,9
226965,0446604801,8
226965,0446611212,8
226965,0446605484,7
226965,0446610038,6
226965,0446612790,6
226965,0446607657,7
226965,0446609404,5
226965,0446531332,8
226965,0446608955,6
226965,0446394521,7
226965,0316776963,8
226965,0446610399,9
226965,0446606324,8
226965,0446607711,8
226965,0446532231,9
226965,0316602906,8
226965,0345439104,6
226965,0515126772,8
226965,051513287X,9
226965,0515135062,9
226965,0515132187,7
226965,0515132020,9
226965,0515128554,10
226965,0515128546,8
226965,0515133973,7
226965,0515131229,8
226965,0553572997,7
226965,0553280414,7
226965,0553260111,7
226965,0553582747,6
226965,0553273914,8
226965,0553272535,8
226965,0553582127,8
226965,0553574574,8
226965,0399149155,7
226965,0449221512,10
226965,0449219364,8
226965,0553275976,8
226965,0449221482,9
226965,0449219461,9
226965,0553279556,8
226965,0553280341,9
226965,0553579754,9
226965,0743211375,7
226965,0684867621,6
226965,0451176464,7
226965,067102423X,7
226965,0671024248,8
226965,0743467523,7
226965,0743211383,6
226965,0743457358,8
226965,074343627X,7
226965,0449003787,7
226965,1573229326,9
226965,0449005615,8
226965,080411109X,8
226965,034541389X,9
226965,0449006522,7
226965,080410753X,8
227705,0142001805,9
227705,014023313X,8
227705,0142004235,8
227705,0140177396,7
227705,0142001430,8
227705,0140298479,10
227705,0060987529,6
227705,0060958022,9
227705,0552998486,8
227705,014029628X,8
227705,0140293248,10
227705,0312980140,9
227705,0312976275,8
227705,0312983271,10
227705,0312966970,8
227705,0312971346,10
227705,0312966091,8
227705,0312983867,7
227705,031298328X,10
227705,0312265859,10
227705,0312306326,8
227705,0312990456,10
227705,0670892963,9
227705,0515128554,7
227705,0515128546,7
227705,0446608955,7
227705,0316780375,8
227705,0316777730,6
227705,0316776963,9
227705,0316601950,7
227705,0316781266,6
227705,0316096199,7
227705,0345444884,8
227705,0449907481,7
227705,0449003795,7
227705,0345313860,8
227705,0446364193,8
227705,0804114986,7
227705,0345384466,6
227705,0804111359,7
227705,0345369947,10
227705,034538475X,7
227705,0345351525,9
227705,0345391802,7
227705,0345439104,9
227705,0345424719,7
227705,0345378482,7
227705,0345417623,8
227705,0345380371,8
227705,0451183665,7
227705,080411868X,8
227705,0449003787,6
227705,0066214122,7
227705,0061015725,9
227705,034540288X,8
227705,0345391055,7
227705,0345370775,7
227705,0446604801,8
227705,0449006522,7
227705,1573225789,6
227705,0385721420,7
227705,038572179X,8
227705,0671021001,9
227705,0060977493,9
227705,0061097314,9
227705,0385486804,9
227705,0689817851,9
227705,0375700757,9
227705,0449212602,10
227705,0385492081,10
227705,0385720955,9
227705,0385497466,7
227705,0312422156,7
227705,0385508042,8
227705,0671027360,8
227705,0316602906,9
227705,0385512104,8
227705,0385511612,9
227705,038550926X,10
227705,0671027387,8
227705,0312995423,8
227705,0399150897,9
227705,0425162443,9
227705,0425180638,8
227705,0425182908,8
227705,0425175405,8
227705,042516098X,9
227705,0425172546,8
227705,0425147622,8
227705,0425154092,7
227705,0425169863,9
227705,0425167313,8
227705,0440235162,7
227705,044023722X,9
227705,0440224624,9
227705,0440223202,9
227705,0440213525,8
227705,0440226430,8
227705,0440236703,10
227705,0440235596,8
227705,0440212561,8
227705,0440236673,7
227705,0385510438,8
227705,0425182878,7
227705,0440214041,6
227705,0440234743,8
227705,0440241073,8
227705,0385490992,5
227705,0440226104,7
227705,038550120X,9
227705,0385505833,7
227705,0440211727,8
227705,0440241537,9
227705,044022165X,8
227705,0440221471,8
227705,0446601241,6
227705,044651862X,6
227705,080410526X,5
227705,0446612545,5
227705,0446394521,6
227705,0446672211,6
227705,0446607711,6
227705,0446606189,8
227705,0743211383,7
227705,0743211375,8
227705,0671024248,8
227705,0684867621,8
227705,0671041789,8
227705,0451177096,9
227705,0451167317,8
227705,0451172817,7
227705,0451156609,9
227705,0451176464,9
227705,0451169530,8
227705,0553572997,6
227705,0553280414,9
227705,0553260111,8
227705,0553582747,8
227705,0452260116,6
227705,0553273914,8
227705,0553272535,6
227705,0553582127,8
227705,0553279912,7
227705,0553280368,8
227705,0553574574,7
227705,0440414806,7
227705,0553375407,9
227705,0375705856,7
227705,0553280341,8
227705,0671042858,8
227705,0553284789,8
227705,0684865742,9
227705,0553279556,7
227705,0061097101,8
227705,0553580221,8
227705,055356451X,8
227705,0679735771,8
227705,0375702709,8
227705,0679731148,8
227705,0375725784,8
227705,140003065X,9
227705,0679745203,9
227705,0375707972,8
227705,0375703861,8
227705,0375726403,8
227705,0679751521,7
227705,037570504X,10
227705,0375412824,9
227705,0743457358,8
227705,0385335830,9
227705,0671014196,7
227705,0312278586,9
227705,0671003755,5
227705,0671038184,8
227705,0312980159,9
227705,0743418204,8
229313,0449221482,8
229313,0345424719,9
229313,0767902521,8
229313,0345370775,7
229313,0345443284,8
229313,0385493800,8
229313,0060392452,8
229313,0060987103,9
229313,0671021001,7
229313,0060391626,7
229313,014023313X,9
229313,0142001430,7
229313,014029628X,6
229313,0140177396,6
229313,0141000198,9
229313,0670892963,8
229313,0670880728,8
229313,0140298479,8
229313,0375700757,9
229313,0553579754,9
229313,0060977493,9
229313,0060929871,10
229313,038079487X,8
229313,0380789019,8
229313,0312282990,10
229313,037570504X,9
229313,0316780375,8
229313,0312421273,10
229313,031242227X,8
229313,0385721420,8
229313,0440241537,10
229313,0385511612,7
229313,0312305060,9
229313,0312243022,8
229313,0385512104,8
229313,0375727132,9
229313,0446670251,9
229313,0316781142,8
229313,0316777730,7
229313,0316284955,10
229313,0316776963,6
229313,0316096199,9
229313,0316789089,10
229313,0316781266,10
229313,0671027387,8
229313,0316666009,8
229313,0446610038,6
229313,0446611212,5
229313,0446679593,8
229313,0316666343,6
229313,0316602906,6
229313,0316969443,6
229313,0316693235,7
229313,0316693200,6
229313,0316693006,7
229313,0345439104,8
229313,034541389X,8
229313,0449907481,7
229313,0449003795,9
229313,0345369947,8
229313,0345380371,9
229313,0345444884,8
229313,0345446860,8
229313,0345384466,9
229313,0446364193,7
229313,0804111359,7
229313,0345351525,6
229313,038549081X,7
229313,038572179X,7
229313,0385492081,7
229313,0385486804,6
229313,0671727796,7
229313,0553284789,7
229313,0385479565,6
229313,0385722206,6
229313,038542017X,7
229313,0385720106,6
229313,0786881852,9
229313,0385497466,8
229313,0671004107,9
229313,0385510438,7
229313,0385505833,7
229313,038550120X,8
229313,068484477X,10
229313,0385472951,8
229313,0385508042,9
229313,0671027360,8
229313,038550926X,7
229313,0312995423,9
229313,0440241073,8
229313,0385490992,8
229313,0385503822,9
229313,0385424728,9
229313,0440214041,9
229313,0440234743,8
229313,0446608815,9
229313,0446520802,7
229313,0446612545,8
229313,0446606189,9
229313,0446604801,8
229313,0446601241,9
229313,044651862X,8
229313,0446611085,7
229313,0446394521,8
229313,0446670111,7
229313,0446532231,7
229313,0446605239,6
229313,0446606324,7
229313,0446610100,8
229313,0446531332,7
229313,0449003787,6
229313,0452269571,6
229313,0452260116,10
229313,0553582127,9
229313,0345435168,10
229313,0446610399,8
229313,0452284449,7
229313,0452283205,6
229313,0515132187,8
229313,0553268880,8
229313,0446611867,8
229313,0553275976,7
229313,0553582135,8
229313,0553582747,7
229313,0553580221,7
229313,0439139600,10
229313,043936213X,9
229313,0439136369,8
229313,0439064872,10
229313,0590353403,10
229313,0439139597,9
229313,043935806X,9
229313,0439064864,9
229313,0439136350,7
229313,0440222656,9
229313,044022165X,7
229313,0060173289,7
229313,0684874350,10
229313,0060976845,8
229313,0671038184,9
229313,0743418204,10
229313,0743418174,9
229313,038533334X,8
229313,0743211383,9
229313,0064407667,7
229313,0440226104,7
229313,0671041789,7
229313,0684867621,6
229313,0684865742,8
229313,0684872153,10
229313,068484267X,6
229313,0515130389,7
229313,0345391055,8
229313,0449221512,8
229313,0451156609,9
229313,0345387651,10
229313,0060922532,8
229313,0671510053,10
229313,0679746048,9
229313,0452264464,6
229313,080411109X,9
229313,080410753X,8
229313,0449005615,8
229313,0449006522,10
229313,067088300X,8
229313,080411868X,7
229313,1573225517,7
229313,1573229571,8
229313,0805063897,7
229741,0440236673,8
229741,0679746048,8
229741,0385510438,7
229741,0440234743,6
229741,0440213525,8
229741,0345387651,8
229741,0385424728,7
229741,0679429220,10
229741,034536676X,6
229741,044651862X,7
229741,0060938455,7
229741,0060977493,7
229741,0060934417,9
229741,0380813815,8
229741,0553284789,9
229741,0060922532,8
229741,038079487X,9
229741,0060976845,7
229741,0060959037,8
229741,0060932759,9
229741,0385484518,9
229741,0440221471,6
229741,0060930535,8
229741,0671004107,8
229741,0060173289,8
229741,0060502258,10
229741,0743211375,7
229741,0743457358,7
229741,0060915544,5
229741,0385722206,8
229741,0380789035,8
229741,0552998486,7
229741,014100018X,7
229741,034540288X,8
229741,080411109X,9
229741,0060987561,7
229741,0553574574,7
229741,014025448X,7
229741,0441003257,8
229741,0060392452,8
229741,0060391626,6
229741,0446520802,7
229741,0060987529,10
229741,038533334X,8
229741,0684867621,8
229741,068484267X,7
229741,067102423X,8
229741,0440226104,9
229741,006099486X,7
229741,0060199652,8
229741,0060175400,10
229741,014023313X,7
229741,0767902521,9
229741,0142001430,7
229741,014029628X,7
229741,0345424719,8
229741,0446607711,8
229741,0140177396,9
229741,0141000198,7
229741,0670892963,7
229741,0670880728,8
229741,0140298479,6
229741,0312983867,8
229741,0312976275,8
229741,0312983271,8
229741,0312995423,9
229741,0312980140,8
229741,0312924585,8
229741,0312265867,8
229741,0312980159,8
229741,0312291639,8
229741,0312306326,6
229741,0312265859,7
229741,0316602906,7
229741,0316693006,9
229741,0316693200,8
229741,0316781142,7
229741,0316969443,8
229741,0316969680,9
229741,0316777722,8
229741,0316693235,9
229741,0316789089,8
229741,0316569321,7
229741,0316182540,7
229741,0345438329,8
229741,0452282152,8
229741,0345435168,7
229741,0316601950,7
229741,0316780375,8
229741,0316284955,8
229741,0316096199,8
229741,0316781266,8
229741,0446610100,7
229741,0446606324,7
229741,0345444884,8
229741,0449907481,7
229741,0449003795,8
229741,0345313860,6
229741,0446364193,8
229741,0804114986,9
229741,0345384466,7
229741,0804111359,7
229741,0345369947,8
229741,034538475X,8
229741,0345351525,6
229741,0066214122,8
229741,0679444815,7
229741,0061015725,7
229741,080411868X,7
229741,0345443284,9
229741,0345378490,8
229741,0345402871,8
229741,0345391055,7
229741,0679735771,8
229741,0375702709,8
229741,0679751521,9
229741,0375725784,6
229741,0375703861,6
229741,140003065X,7
229741,0679731148,7
229741,067976402X,5
229741,0679745203,7
229741,0375726403,8
229741,0375707972,7
229741,0375703055,7
229741,0312243022,8
229741,0375700757,8
229741,0070212570,8
229741,0060096195,7
229741,0380718340,9
229741,0380718332,9
229741,0380789019,10
229741,0380012863,8
229741,0380002930,8
229741,0743237188,7
229741,0671028375,8
229741,0671027387,9
229741,0385335482,10
229741,0312305060,8
229741,0385335830,8
229741,0385336179,9
229741,038549081X,8
229741,038572179X,7
229741,0385486804,9
229741,0061009059,7
229741,0062502182,8
229741,0385721420,8
229741,0553375407,8
229741,0385492081,7
229741,055356451X,9
229741,0385479565,9
229741,0385497466,7
229741,0312422156,10
229741,0385508042,8
229741,0671027360,9
229741,0385512104,9
229741,0385511612,7
229741,038550926X,10
229741,0671041789,8
229741,059035342X,8
229741,0439064872,8
229741,0439139597,8
229741,0439136369,10
229741,043936213X,10
229741,0786867647,9
229741,0440215625,7
229741,044021145X,8
229741,0440224764,8
229741,0440220602,7
229741,0440241073,7
229741,044023722X,8
229741,0345353145,9
229741,0553271636,9
229741,0316666009,10
229741,0316899984,9
229741,0553579754,9
229741,0553280368,9
229741,0553579606,9
229741,0553296981,10
229741,0553279556,9
229741,0553280341,7
229741,0553277472,8
229741,0385503822,10
229741,0553572997,8
229741,0385490992,10
229741,0553272535,9
229741,0553268880,10
229741,0553260111,10
229741,0385493800,9
229741,0553582135,10
229741,0449221482,7
229741,0140293248,7
229741,0385505833,8
229741,074343627X,7
229741,0743211383,8
229741,0743225406,8
229741,0786868716,8
229741,0312282990,9
229741,038550120X,7
229741,038082101X,8
229741,0786881852,8
229741,1573225789,10
229741,1573229571,8
229741,0449005615,9
229741,0446611867,8
229741,0449006522,8
229741,0805063897,8
229741,0446679593,7
229741,034541389X,6
231210,0449221482,10
231210,0446607711,8
231210,0345424719,8
231210,0767902521,10
231210,0345370775,8
231210,0345443284,7
231210,0385493800,8
231210,0060392452,8
231210,0060987103,9
231210,0671021001,8
231210,0060391626,8
231210,0060502258,6
231210,0375412824,4
231210,0066214122,5
231210,0385335830,5
231210,0312282990,5
231210,0374129983,4
231210,0375726403,5
231210,034541389X,3
231210,0312195516,4
231210,031242227X,4
231210,0312305060,4
231210,1400032717,8
231210,038549081X,7
231210,006101351X,7
231210,0060977493,9
231210,0671011367,7
231210,0375727132,8
231210,0380789019,9
231210,0679746048,8
231210,037570504X,8
231210,0375700757,6
231210,0679735771,7
231210,0375702709,10
231210,0679731148,9
231210,067976402X,8
231210,0375707972,10
231210,0679745203,9
231210,0679751521,7
231210,140003065X,7
231210,0375703861,9
231210,0060915544,6
231210,0060932759,7
231210,0060921145,6
231210,0060976845,7
231210,006099486X,5
231210,0060929871,9
231210,038079487X,7
231210,0385721420,9
231210,0385486804,9
231210,0061097314,10
231210,038572179X,8
231210,038542017X,9
231210,0671027387,7
231210,0743211375,8
231210,0743457358,6
231210,0385335881,8
231210,0671014196,7
231210,0385479565,8
231210,1400031354,7
231210,0440224624,8
231210,0671793489,8
231210,0060934417,8
231210,014025448X,8
231210,0385510438,9
231210,0140244824,8
231210,080410753X,8
231210,0375506039,9
231210,0060096195,10
231210,0441569595,7
231210,0440224675,7
231210,0440241073,7
231210,0440220602,6
231210,0440235596,8
231210,0440206154,6
231210,0440213525,9
231210,0440224764,9
231210,0440235162,8
231210,0440223202,6
231210,0440236703,7
231210,0316693200,10
231210,0316602906,9
231210,0316969680,8
231210,0345353145,7
231210,0671027360,10
231210,0316693006,9
231210,0385504209,9
231210,0553271636,9
231210,0316666009,10
231210,0316899984,9
231210,0446601241,8
231210,0446604801,10
231210,0446610100,8
231210,0446520802,8
231210,0670880728,7
231210,0446532231,7
231210,0446612545,7
231210,0446531332,9
231210,0446606189,8
231210,0446605239,9
231210,0553279556,9
231210,0671693816,9
231210,0070212570,10
231210,0385720955,10
231210,080410526X,10
231210,0446359866,10
231210,0449219461,8
231210,0553280368,10
231210,0449003795,9
231210,0451156609,8
231210,0515133973,9
231210,0451203771,9
231210,0451169530,9
231210,0451184963,8
231210,0515126772,10
231210,0451177096,9
231210,0451172817,10
231210,0451524934,8
231210,0425192725,8
231210,0553273914,9
231210,0399149155,8
231210,0670892963,6
231210,080411868X,6
231210,0140293248,7
231210,0440222656,9
231210,044022165X,8
231210,0060173289,8
231210,0671038184,8
231210,0440234743,7
231210,038533334X,6
231210,0743211383,8
231210,0064407667,7
231210,0440226104,7
231210,0671041789,8
231210,0684867621,7
231210,0684865742,9
231210,0684872153,7
231210,068484267X,6
231210,0671001795,8
231210,0441172717,9
231210,0312306326,8
231210,0312265859,8
231210,0312278586,7
231210,0312980159,6
231210,0440241537,7
231210,0385512104,8
231210,0786868716,8
231210,0743467523,7
231210,0312995423,10
231210,0312265867,8
231210,0316781266,8
231210,0345444884,8
231210,0375703055,9
231210,0312243022,7
231210,0099771519,9
231210,1558744150,7
231210,1558744630,9
231210,155874262X,9
231210,044651862X,9
231210,1573229326,9
231210,0345402871,8
231210,0446364193,6
231210,0446679593,9
231210,0385472951,7
231210,0375703063,10
232131,0553279556,9
232131,0060977493,9
232131,0060958022,8
232131,0060175400,8
232131,0061097314,10
232131,0060199652,10
232131,0060922532,9
232131,0060959037,8
232131,0060930535,10
232131,006099486X,9
232131,0743411250,9
232131,0060932759,8
232131,0375412824,9
232131,0743211375,7
232131,0060502258,8
232131,0312305060,10
232131,0151008116,8
232131,0671027387,7
232131,0688177751,9
232131,0060938455,8
232131,0449221482,8
232131,0446607711,7
232131,0345424719,8
232131,0767902521,8
232131,0345370775,7
232131,0345443284,8
232131,0385493800,9
232131,0060392452,8
232131,0060987103,7
232131,0671021001,10
232131,0060391626,9
232131,0061009059,9
232131,0375700757,8
232131,0375706771,7
232131,0689817851,8
232131,038549081X,9
232131,0061097101,7
232131,0385492081,8
232131,014023313X,6
232131,0142001430,7
232131,014029628X,6
232131,0140177396,8
232131,0670892963,7
232131,0140298479,7
232131,0312282990,8
232131,0743211383,6
232131,038550120X,5
232131,0385505833,8
232131,0743225406,7
232131,0142000205,5
232131,0330332775,8
232131,0312265867,6
232131,0312966091,8
232131,0312976275,7
232131,031298328X,7
232131,0312265859,7
232131,0312990456,7
232131,0312306326,6
232131,0312966970,8
232131,0312971346,6
232131,0312980140,5
232131,0316781142,8
232131,0316777730,10
232131,0316284955,7
232131,0316776963,7
232131,0316096199,8
232131,0316789089,9
232131,0316781266,8
232131,0316780375,8
232131,038529929X,9
232131,0553273914,8
232131,0345313860,9
232131,0553280341,9
232131,0345350499,8
232131,0345342968,8
232131,0345348036,8
232131,0345413350,8
232131,0345339738,8
232131,0345339681,8
232131,0345339711,9
232131,0345351525,9
232131,0345337662,8
232131,0345353145,9
232131,0345378482,10
232131,0345413903,9
232131,034540288X,9
232131,0345380371,10
232131,080411868X,10
232131,0345444884,10
232131,034536676X,9
232131,0345387651,9
232131,0671028375,5
232131,0743457358,6
232131,0385722206,7
232131,0441003257,7
232131,0380789019,8
232131,0380731851,8
232131,0380977788,8
232131,0385479565,7
232131,038542017X,8
232131,0385335482,8
232131,0385474016,7
232131,0385720106,7
232131,0385720955,8
232131,0385497466,9
232131,0312422156,8
232131,038572179X,8
232131,0385508042,7
232131,0316602906,9
232131,0385512104,8
232131,0385511612,10
232131,038550926X,9
232131,0312995423,7
232131,0440220602,6
232131,0440236673,8
232131,0440214041,6
232131,0385490992,10
232131,0385424728,6
232131,0385472951,8
232131,0385503822,7
232131,0449221512,6
232131,0553280368,6
232131,0553271636,10
232131,0553284789,9
232131,0399150897,8
232131,0449003795,8
232131,0425192725,10
232131,0425169863,7
232131,0425158616,7
232131,042516098X,7
232131,0425172546,9
232131,0425180638,7
232131,0425162443,7
232131,0425152251,8
232131,0425167313,8
232131,0425143325,8
232131,0425154092,7
232131,0425163407,6
232131,0425147622,6
232131,0425175405,8
232131,0671041789,10
232131,0439139600,9
232131,0439064872,9
232131,043935806X,9
232131,0439139597,9
232131,0439136369,9
232131,043936213X,9
232131,0590353403,8
232131,0440226430,7
232131,0440226104,7
232131,0440211727,8
232131,0440241537,9
232131,044022165X,8
232131,0440221471,7
232131,044021145X,8
232131,044023722X,7
232131,0440241073,7
232131,0440213525,7
232131,0440224764,7
232131,0446520802,6
232131,0446612545,8
232131,0446606189,8
232131,0446604801,8
232131,0446601241,6
232131,044651862X,7
232131,0446611085,9
232131,0446394521,9
232131,0446679593,6
232131,0446364193,7
232131,0515131229,8
232131,0156027321,8
232131,0446610399,6
232131,0380813815,9
232131,0061015725,8
232131,0446605484,6
232131,0446612790,7
232131,0446607657,8
232131,0446609404,9
232131,0316693200,9
232131,0446610100,9
232131,0446531332,8
232131,0446605239,9
232131,0345439104,7
232131,0345446860,10
232131,0449006522,10
232131,034541389X,9
232131,0804114986,8
232131,0345465083,8
232131,0553579754,7
232131,0553579606,8
232131,0553375407,9
232131,055356451X,8
232131,0553296981,10
232131,0553277472,10
232131,014025448X,7
232131,0440222656,8
232131,0060173289,10
232131,0684874350,7
232131,0060976845,7
232131,0671038184,8
232131,0743418204,9
232131,0743418174,8
232131,0671793489,8
232131,0316693235,8
232131,0316182540,7
232131,0671004573,9
232131,0316969443,9
232131,0743436210,6
232131,0679735771,7
232131,0375702709,8
232131,0679731148,10
232131,0375725784,8
232131,140003065X,9
232131,0679745203,7
232131,0375707972,8
232131,0375703861,9
232131,0375726403,7
232131,0679751521,6
232131,037570504X,7
232131,0066214122,7
232131,0743203631,9
232131,0385335881,7
232131,0743237188,9
232131,0684867621,9
232131,0451176464,8
232131,067102423X,8
232131,0671024248,9
232131,0671042858,7
232131,0451177096,7
232131,1573225789,9
232131,068484477X,9
232131,0786881852,7
232131,0671004107,5
232131,0385486804,7
232131,0767905385,6
232131,0385484518,7
232131,0060928336,7
232131,0345391055,7
232131,0451156609,8
232131,0671510053,9
232131,0679746048,8
232131,0452264464,7
232131,080411109X,8
232131,080410753X,6
232945,0345351525,9
232945,0066214122,8
232945,0679444815,7
232945,0345424719,7
232945,0061015725,8
232945,080411868X,7
232945,0345443284,6
232945,0345378490,9
232945,0345402871,10
232945,0345391055,9
232945,034540288X,9
232945,0425163407,8
232945,0425158616,10
232945,0425147622,8
232945,042516098X,9
232945,0425167313,8
232945,0425180638,8
232945,0425152251,8
232945,0425182908,7
232945,0425192725,9
232945,0425162443,8
232945,0425182878,10
232945,0440235162,9
232945,0440220602,10
232945,044023722X,9
232945,0440224624,8
232945,0440223202,8
232945,0440213525,8
232945,0440226430,7
232945,0440236703,7
232945,0440235596,9
232945,0385511612,7
232945,0440215625,9
232945,0385510438,10
232945,044021145X,8
232945,0440222656,8
232945,0440226104,8
232945,0440212561,9
232945,0060928336,8
232945,0385497466,6
232945,0385505833,7
232945,038550120X,9
232945,044022165X,8
232945,0440211727,7
232945,0440241537,8
232945,0385490992,9
232945,0385493800,9
232945,0385472951,6
232945,0385508042,7
232945,0385503822,8
232945,0385424728,8
232945,0446604801,4
232945,0449212602,7
232945,044651862X,4
232945,080410526X,7
232945,0446394521,7
232945,0446672211,6
232945,0446607711,6
232945,0446606189,7
232945,0446608815,7
232945,0446609404,7
232945,0446612790,8
232945,0446611085,8
232945,0446679593,9
232945,0316693235,9
232945,0446606812,7
232945,0446605239,8
232945,0446604666,7
232945,0446610100,8
232945,0316693200,7
232945,0446532231,7
232945,0316602906,7
232945,0452283205,9
232945,0345313860,7
232945,1573229571,9
232945,0345391802,7
232945,0345446860,7
232945,0804114986,9
232945,0449003795,7
232945,034541389X,6
232945,0449005615,9
232945,0553280414,8
232945,0553272535,10
232945,0553275976,9
232945,0553273914,7
232945,0553582127,9
232945,0553574574,8
232945,0553268880,7
232945,0553582747,9
232945,0553277472,9
232945,0553260111,8
232945,055356451X,8
232945,0553375407,8
232945,0553296981,8
232945,0553279556,9
232945,0553284789,8
232945,0553280368,8
232945,0553279912,9
232945,0609610597,8
232945,0440414806,6
232945,0375705856,8
232945,0553280341,9
232945,0671042858,3
232945,0684865742,6
232945,0061097101,7
232945,0553580221,6
234828,0449006522,10
234828,0061015725,7
234828,0060987103,8
234828,1573229571,8
234828,051513287X,8
234828,0786867647,8
234828,0385503822,10
234828,0060391626,8
234828,0312305060,9
234828,0446532231,8
234828,0064407667,10
234828,0684848783,9
234828,0060938455,8
234828,0061097314,8
234828,006099486X,9
234828,0060199652,8
234828,0060921145,10
234828,0060959037,5
234828,0060915544,9
234828,0060922532,10
234828,0060175400,8
234828,0451183665,5
234828,034540288X,9
234828,0345391055,8
234828,0345378490,6
234828,0380977788,8
234828,0316969443,8
234828,0316693235,8
234828,0316182540,7
234828,0316789089,7
234828,0316769487,7
234828,0316781142,9
234828,0671027387,8
234828,0316096199,7
234828,0316969680,7
234828,0316693006,8
234828,0316693200,8
234828,0345391802,8
234828,0345439104,8
234828,0345424719,7
234828,0804114986,8
234828,0449907481,8
234828,0449003795,9
234828,0345313860,8
234828,0345369947,7
234828,0345378482,8
234828,0345417623,8
234828,0345351525,7
234828,0679444815,7
234828,0345443284,8
234828,0446394521,7
234828,0385420161,5
234828,0446604801,9
234828,1573225789,8
234828,0515130389,9
234828,034538475X,9
234828,0345436911,9
234828,0345435168,10
234828,0449003787,8
234828,0345438329,8
